pangene	baseMean	log2FoldChange	lfcSE	pvalue	padj	Pangenome Class	COG	Description	Enzyme Class	KEGG Orthology	KEGG Pathway	KEGG Reaction	Resistance Product	Resistance	Metabolism
cluster_832	1206.4724293625777	0.20751071391731546	0.37860841405009893	0.547886077453454	0.639702702827942	dispensable	P	Rhodanese Homology Domain	-	-	-	-	-	-	-
cluster_8329	3340.826515949167	-5.901327629403946	0.5536013352660029	7.757125791136623e-27	3.249827436707764e-25	dispensable	-	-	-	-	-	-	-	-	-
cluster_833	402.2682275507737	2.292470092734476	0.19989539357451278	1.6448701853191634e-31	1.2773821146478577e-29	dispensable	J	Functions as a ribosomal silencing factor. Interacts with ribosomal protein L14 (rplN), blocking formation of intersubunit bridge B8. Prevents association of the 30S and 50S ribosomal subunits and the formation of functional ribosomes, thus repressing translation	-	ribosome-associated protein[K09710]	-	-	-	-	-
cluster_834	251.1194772677668	-0.3528351007324218	0.383685190544398	0.3120256096862234	0.4090117502021141	dispensable	S	DNA mismatch repair protein MutT	-	-	-	-	-	-	-
cluster_835	213.89646210183813	1.0740142453904098	0.6430792294521113	0.047129945235624963	0.08299875311406521	dispensable	S	Belongs to the SprT family	-	SprT-like protein[K03095]	-	-	-	-	-
cluster_836	558.3223208623459	1.6388934002622166	0.5184612802651443	4.4114738262001404e-4	0.0013743769728592216	dispensable	K	Acetyltransferase (GNAT) domain	-	-	-	-	-	-	-
cluster_837	913.7493912669089	0.4157872751008558	0.272297624649528	0.10011838124377953	0.158990985476406	dispensable	S	Uncharacterized protein conserved in bacteria (DUF2188)	-	-	-	-	-	-	-
cluster_838	411.1992915267119	-0.4041917473837515	0.4417764771608357	0.3084058309160456	0.4052679181331776	dispensable	P	Mediates influx of magnesium ions	-	magnesium transporter[K03284]	-	-	-	-	-
cluster_839	1272.6427601497608	4.0986858798657195	0.6170948912404127	1.3586040224448256e-13	1.3954178088594597e-12	dispensable	E	Belongs to the urease beta subunit family	Urease[3.5.1.5]	urease subunit beta[K01429]; urease subunit gamma/beta[K14048]	Arginine biosynthesis[map00220]; Purine metabolism[map00230]; Atrazine degradation[map00791]; Metabolic pathways[map01100]; Microbial metabolism in diverse environments[map01120]; Epithelial cell signaling in Helicobacter pylori infection[map05120]	Urea + H2O <=> CO2 + 2 Ammonia[R00131]	-	-	-
cluster_8396	23.527664181017787	-1.2690875460862376	0.4936746957766058	0.004589403925787449	0.011266508943490546	dispensable	S	DegV family	-	-	-	-	-	-	-
cluster_84	5640.875058580912	0.4647124980213522	0.33807753434933707	0.13528599635078362	0.20610077147411243	core	L	Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage	-	recombination protein RecA[K03553]	Homologous recombination[map03440]	-	-	-	-
cluster_840	2571.5286914322064	-1.764412213098184	0.6170958612571634	8.752899769127044e-4	0.0025701256045793726	dispensable	EGP	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family	-	MFS transporter, SP family, sugar:H+ symporter[K08139]	-	-	-	-	-
cluster_841	391.51433034742143	-2.5808947901036294	1.270642953056198	0.0015697391353415814	0.004391959057054125	dispensable	S	AIR carboxylase	-	pyridinium-3,5-biscarboxylic acid mononucleotide synthase[K06898]	-	-	-	-	-
cluster_842	1351.7209071526806	0.7331051224203119	0.3828785112687913	0.03872799911701683	0.06974544637363213	dispensable	F	Catalyzes the ATP-dependent conversion of 5- aminoimidazole ribonucleotide (AIR) and HCO(3)(-) to N5- carboxyaminoimidazole ribonucleotide (N5-CAIR)	5-(carboxyamino)imidazole ribonucleotide synthase[6.3.4.18]	5-(carboxyamino)imidazole ribonucleotide synthase[K01589]	Purine metabolism[map00230]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]	ATP + Aminoimidazole ribotide + HCO3- <=> ADP + Orthophosphate + 5-Carboxyamino-1-(5-phospho-D-ribosyl)imidazole[R07404]	-	-	-
cluster_843	986.8415530020281	-0.2085772644419421	0.302063479460642	0.45279966058540977	0.5500626170560643	dispensable	P	potassium uptake protein TrkA	-	trk/ktr system potassium uptake protein[K03499]	-	-	-	-	-
cluster_844	2065.4567853503527	0.6538136566222461	0.1964001793791913	7.108093297793423e-4	0.002131089365364808	dispensable	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY	Signal-recognition-particle GTPase[3.6.5.4]	signal recognition particle subunit SRP54[K03106]	Quorum sensing[map02024]; Protein export[map03060]; Bacterial secretion system[map03070]	-	-	-	-
cluster_845	564.4020917288854	-1.21047350471858	0.6216263275791568	0.02247401168039899	0.04417114394468542	dispensable	F	Bifunctional serine threonine kinase and phosphorylase involved in the regulation of the pyruvate, phosphate dikinase (PPDK) by catalyzing its phosphorylation dephosphorylation	[Pyruvate, water dikinase] kinase[2.7.11.33]; ([Pyruvate, water dikinase] phosphate) phosphotransferase[2.7.4.28]	[pyruvate, water dikinase]-phosphate phosphotransferase / [pyruvate, water dikinase] kinase[K09773]	-	-	-	-	-
cluster_846	1209.6592955241135	0.23532937479598434	0.22532967288613318	0.2545269987406983	0.34976865083745506	dispensable	I	Involved in unsaturated fatty acids biosynthesis. Catalyzes the dehydration of short chain beta-hydroxyacyl-ACPs and long chain saturated and unsaturated beta-hydroxyacyl-ACPs	UDP-3-O-acyl-N-acetylglucosamine deacetylase[3.5.1.108]; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase[4.2.1.59]	3-hydroxyacyl-[acyl-carrier-protein] dehydratase[K02372]; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase[K16363]	Fatty acid biosynthesis[map00061]; Lipopolysaccharide biosynthesis[map00540]; Biotin metabolism[map00780]; Metabolic pathways[map01100]; Fatty acid metabolism[map01212]	(3R)-3-Hydroxybutanoyl-[acyl-carrier protein] <=> But-2-enoyl-[acyl-carrier protein] + H2O[R04428]; (3R)-3-Hydroxydecanoyl-[acyl-carrier protein] <=> trans-Dec-2-enoyl-[acp] + H2O[R04535]; (3R)-3-Hydroxyoctanoyl-[acyl-carrier protein] <=> trans-Oct-2-enoyl-[acp] + H2O[R04537]; (3R)-3-Hydroxypalmitoyl-[acyl-carrier protein] <=> trans-Hexadec-2-enoyl-[acp] + H2O[R04544]; (3R)-3-Hydroxytetradecanoyl-[acyl-carrier protein] <=> trans-Tetradec-2-enoyl-[acp] + H2O[R04568]; UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine + H2O <=> UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine + Acetate[R04587]; (R)-3-Hydroxyhexanoyl-[acp] <=> trans-Hex-2-enoyl-[acp] + H2O[R04954]; (R)-3-Hydroxydodecanoyl-[acp] <=> trans-Dodec-2-enoyl-[acp] + H2O[R04965]; (R)-3-Hydroxyoctadecanoyl-[acp] <=> (2E)-Octadecenoyl-[acp] + H2O[R07764]; 3-Hydroxyglutaryl-[acp] methyl ester <=> Enoylglutaryl-[acp] methyl ester + H2O[R10117]; 3-Hydroxypimeloyl-[acp] methyl ester <=> Enoylpimeloyl-[acp] methyl ester + H2O[R10121]	-	-	-
cluster_847	2149.846948666939	-0.026469687608830724	0.21276273311959068	0.8931884572134914	0.9203598860089827	dispensable	H	Phosphomethylpyrimidine kinase	Thiamine phosphate synthase[2.5.1.3]; Pyridoxal kinase[2.7.1.35]; Hydroxymethylpyrimidine kinase[2.7.1.49]; Phosphooxymethylpyrimidine kinase[2.7.4.7]; Phosphomethylpyrimidine synthase[4.1.99.17]	pyridoxine kinase[K00868]; hydroxymethylpyrimidine/phosphomethylpyrimidine kinase[K00941]; phosphomethylpyrimidine synthase[K03147]; hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase[K21219]	Thiamine metabolism[map00730]; Vitamin B6 metabolism[map00750]; Metabolic pathways[map01100]	ATP + Pyridoxal <=> ADP + Pyridoxal phosphate[R00174]; ATP + Pyridoxine <=> ADP + Pyridoxine phosphate[R01909]; ATP + Pyridoxamine <=> ADP + Pyridoxamine phosphate[R02493]; 4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate + 4-Methyl-5-(2-phosphooxyethyl)thiazole <=> Diphosphate + Thiamin monophosphate[R03223]; ATP + 4-Amino-5-hydroxymethyl-2-methylpyrimidine <=> ADP + 4-Amino-2-methyl-5-(phosphooxymethyl)pyrimidine[R03471]; Aminoimidazole ribotide + S-Adenosyl-L-methionine <=> 4-Amino-2-methyl-5-(phosphooxymethyl)pyrimidine + 5'-Deoxyadenosine + L-Methionine + Formate + CO[R03472]; ATP + 4-Amino-2-methyl-5-(phosphooxymethyl)pyrimidine <=> ADP + 4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate[R04509]; 4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate + 2-(2-Carboxy-4-methylthiazol-5-yl)ethyl phosphate <=> Thiamin monophosphate + Diphosphate + CO2[R10712]	-	-	-
cluster_848	7912.511605206456	-0.6094853727596193	0.2946714185455676	0.028592802734814748	0.054125733595511386	dispensable	C	radicals which are normally produced within the cells and which are toxic to biological systems	Superoxide dismutase[1.15.1.1]	superoxide dismutase, Fe-Mn family[K04564]	Peroxisome[map04146]	-	-	-	-
cluster_849	1210.47610021906	-0.39430120443162386	0.512415531402885	0.3816118093433981	0.4793104540234239	dispensable	M	choline kinase involved in LPS biosynthesis	Thiamine kinase[2.7.1.89]	thiamine kinase[K07251]	Thiamine metabolism[map00730]; Metabolic pathways[map01100]	ATP + Thiamine <=> ADP + Thiamin monophosphate[R02134]	kanamycin kinase	Drug: Aminoglycoside	-
cluster_85	267.3951481682289	-0.06817120316314193	0.6169327042836775	0.8957198221281443	0.9220730403026224	dispensable	S	Thiamine-binding protein	-	-	-	-	-	-	-
cluster_850	5335.364954715128	-1.5890816402294219	0.3164437885845393	1.8039647617162513e-7	9.447078620566684e-7	dispensable	E	Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF- independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism	Glycine hydroxymethyltransferase[2.1.2.1]	glycine hydroxymethyltransferase[K00600]	Glycine, serine and threonine metabolism[map00260]; Cyanoamino acid metabolism[map00460]; Glyoxylate and dicarboxylate metabolism[map00630]; One carbon pool by folate[map00670]; Methane metabolism[map00680]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]; Biosynthesis of amino acids[map01230]	5,10-Methylenetetrahydrofolate + Glycine + H2O <=> Tetrahydrofolate + L-Serine[R00945]; L-Serine + 5,6,7,8-Tetrahydromethanopterin <=> 5,10-Methylenetetrahydromethanopterin + Glycine + H2O[R09099]	-	-	-
cluster_851	1106.1988048642881	-1.7681215462643107	0.6190792914594274	8.76494516510328e-4	0.0025701256045793726	dispensable	U	ribose uptake protein rbsU	-	glucose uptake protein[K05340]; putative ribose uptake protein[K06216]	-	-	-	-	-
cluster_852	402.3435506672394	-0.14175336108287975	0.41840675189101173	0.7083540290620497	0.7702866217669284	dispensable	S	YwhD family	-	-	-	-	-	-	-
cluster_853	609.43271300246	-1.5775701065184453	0.49489830083174974	4.505700438811294e-4	0.0013996244094805035	dispensable	S	Thiamine-binding protein	-	-	-	-	-	-	-
cluster_854	1986.2284921176874	0.09753681520932782	0.2512670674626498	0.67474782471028	0.7426881013247778	dispensable	G	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase[3.2.1.96]; N-acetylmuramoyl-L-alanine amidase[3.5.1.28]	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase[K01227]; bifunctional autolysin[K13714]	Other glycan degradation[map00511]	-	-	-	-
cluster_855	1681.3281998892062	0.39890696992729874	0.18448683823431367	0.023334381638881036	0.04555283331587812	dispensable	H	Methyltransferase required for the conversion of demethylmenaquinol (DMKH2) to menaquinol (MKH2)	Demethylmenaquinone methyltransferase[2.1.1.163]; 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase[2.1.1.201]	demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase[K03183]	Ubiquinone and other terpenoid-quinone biosynthesis[map00130]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]	Demethylmenaquinol + S-Adenosyl-L-methionine <=> Menaquinol + S-Adenosyl-L-homocysteine[R09736]	-	-	-
cluster_856	2881.4416975468544	-1.0223569893328466	0.17236362734203403	2.0315044712159585e-9	1.3532029783162368e-8	dispensable	G	COG0457 FOG TPR repeat	-	-	-	-	-	-	-
cluster_857	626.1664705215345	-0.6249492404301785	0.5616475159579026	0.1983991732290118	0.2844227679248868	dispensable	T	Histidine kinase	Histidine kinase[2.7.13.3]	two-component system, OmpR family, sensor histidine kinase ResE[K07651]	Two-component system[map02020]	-	-	-	-
cluster_858	156.56168942501927	0.6849925958357382	0.7153132362748886	0.2329672839875573	0.32490925633656703	dispensable	E	ABC-type oligopeptide transport system, ATPase component	ABC-type Ni(2+) transporter[3.6.3.24]	peptide/nickel transport system ATP-binding protein[K02032]; oligopeptide transport system ATP-binding protein[K10823]; nickel transport system ATP-binding protein[K10824]	beta-Lactam resistance[map01501]; ABC transporters[map02010]; Quorum sensing[map02024]	-	-	-	-
cluster_859	801.4616836726277	-0.9600234482329258	1.203379356132277	0.1682230301325165	0.24785845809436952	dispensable	H	Tetrapolymerization of the monopyrrole PBG into the hydroxymethylbilane pre-uroporphyrinogen in several discrete steps	Uroporphyrinogen-III C-methyltransferase[2.1.1.107]; Hydroxymethylbilane synthase[2.5.1.61]; Uroporphyrinogen-III synthase[4.2.1.75]	hydroxymethylbilane synthase[K01749]; uroporphyrinogen III methyltransferase / synthase[K13542]	Porphyrin metabolism[map00860]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]	4 Porphobilinogen + H2O <=> Hydroxymethylbilane + 4 Ammonia[R00084]; Hydroxymethylbilane <=> Uroporphyrinogen III + H2O[R03165]; 2 S-Adenosyl-L-methionine + Uroporphyrinogen III <=> 2 S-Adenosyl-L-homocysteine + Precorrin 2[R03194]	-	-	-
cluster_86	1567.7978849902868	5.509873231780072	0.42240817892576277	2.8352241026180197e-39	4.298739782255131e-37	core	P	Plays a role in the regulation of phosphate uptake	-	phosphate transport system protein[K02039]	-	-	-	-	-
cluster_860	55.18084766450851	-1.1112349907622603	0.8314601787091495	0.07650119266298533	0.12601127648160645	dispensable	S	alcohol dehydrogenase	L-erythro-3,5-diaminohexanoate dehydrogenase[1.4.1.11]	dipicolinate synthase subunit A[K06410]; L-erythro-3,5-diaminohexanoate dehydrogenase[K18012]	Lysine degradation[map00310]	(3S,5S)-3,5-Diaminohexanoate + H2O + NAD+ <=> (S)-5-Amino-3-oxohexanoic acid + Ammonia + NADH + H+[R03349]	-	-	-
cluster_861	2045.610930116472	-1.1739329530756828	0.2154378868531515	2.985189151537878e-8	1.7600561244370245e-7	dispensable	M	penicillin-binding protein	Serine-type D-Ala-D-Ala carboxypeptidase[3.4.16.4]	penicillin-binding protein 2B[K00687]; penicillin-binding protein 2[K05515]; penicillin-binding protein 3[K12553]; penicillin-binding protein A[K21465]; penicillin-binding protein H[K21466]	Peptidoglycan biosynthesis[map00550]; Metabolic pathways[map01100]; beta-Lactam resistance[map01501]	-	-	-	-
cluster_862	299.3531062276057	-0.9879282196303678	0.2192144243820524	4.526540266617657e-6	2.0045207522824227e-5	dispensable	H	Catalyzes the conversion of (8S)-3',8-cyclo-7,8- dihydroguanosine 5'-triphosphate to cyclic pyranopterin monophosphate (cPMP)	Cyclic pyranopterin monophosphate synthase[4.6.1.17]	cyclic pyranopterin monophosphate synthase[K03637]	Folate biosynthesis[map00790]; Metabolic pathways[map01100]; Sulfur relay system[map04122]	(8S)-3',8-Cyclo-7,8-dihydroguanosine 5'-triphosphate + H2O <=> Precursor Z + Diphosphate[R11372]	-	-	-
cluster_863	326.21394840767465	0.17970509358745398	0.8139947311239484	0.7677610991138841	0.821421821094962	dispensable	S	Protein of unknown function (DUF1307)	-	-	-	-	-	-	-
cluster_864	373.6768443418401	1.8907645670333073	0.5187886681847754	4.847048049759642e-5	1.811385092774026e-4	dispensable	S	Yip1 domain	-	-	-	-	-	-	-
cluster_865	343.4273580084213	0.5637797608450328	0.7044837061978202	0.3210732914343749	0.4184598280503683	dispensable	P	Belongs to the nlpA lipoprotein family	-	D-methionine transport system substrate-binding protein[K02073]	ABC transporters[map02010]	-	-	-	-
cluster_8651	51.53976616932857	-0.5960403204828767	0.5084031547560675	0.18398090387056273	0.26724233481928455	dispensable	U	Multidrug resistance efflux pump SepA	-	-	-	-	-	-	-
cluster_866	479.3608913905745	-0.5291755166546116	0.46179977018271173	0.20028891780325828	0.28626464531147505	dispensable	S	Virulence factor B	-	uncharacterized protein[K00243]	-	-	-	-	-
cluster_868	313.1442204836673	1.6711353117450316	0.24425693895145378	2.5260098013044815e-12	2.2095647184613547e-11	dispensable	L	A G-specific	-	A/G-specific adenine glycosylase[K03575]	Base excision repair[map03410]	-	-	-	-
cluster_8683	167.3846141714176	11.22228966897134	1.36601055612214	5.72980785650757e-17	9.213994048040454e-16	dispensable	M	Glycosyl transferase 1 domain A	Poly(glycerol-phosphate) alpha-glucosyltransferase[2.4.1.52]	poly(glycerol-phosphate) alpha-glucosyltransferase[K00712]; UDP-D-galactose:(glucosyl)LPS alpha-1,6-D-galactosyltransferase[K02840]	Lipopolysaccharide biosynthesis[map00540]; Metabolic pathways[map01100]	-	-	-	-
cluster_8686	324.0095074042318	12.083446486965258	1.443471439627042	1.2410421002736238e-17	2.1952655818173435e-16	dispensable	S	ABC-2 family transporter protein	-	ABC-2 type transport system permease protein[K01992]	-	-	-	-	-
cluster_8689	85.25335526570562	-2.2493601103340217	0.8888793820873868	7.168128344772221e-4	0.0021430348027938733	dispensable	F	Involved in the gluconeogenesis. Catalyzes the conversion of oxaloacetate (OAA) to phosphoenolpyruvate (PEP) through direct phosphoryl transfer between the nucleoside triphosphate and OAA	Phosphoenolpyruvate carboxykinase (ATP)[4.1.1.49]	phosphoenolpyruvate carboxykinase (ATP)[K01610]	Glycolysis / Gluconeogenesis[map00010]; Citrate cycle (TCA cycle)[map00020]; Pyruvate metabolism[map00620]; Carbon fixation in photosynthetic organisms[map00710]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]	ATP + Oxaloacetate <=> ADP + Phosphoenolpyruvate + CO2[R00341]	-	-	-
cluster_869	22.034462894342834	0.30666438511443506	0.773437917757784	0.60679398534742	0.6886684566348559	dispensable	I	Catalyzes the transfer of the cytidylyl group of CTP to D-ribitol 5-phosphate	Ribitol-5-phosphate 2-dehydrogenase (NADP(+))[1.1.1.405]; D-ribitol-5-phosphate cytidylyltransferase[2.7.7.40]; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase[2.7.7.60]; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase[4.6.1.12]	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase[K00991]; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase[K12506]; D-ribitol-5-phosphate cytidylyltransferase[K21030]; ribitol-5-phosphate 2-dehydrogenase (NADP+) / D-ribitol-5-phosphate cytidylyltransferase[K21681]	Pentose and glucuronate interconversions[map00040]; Terpenoid backbone biosynthesis[map00900]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]	D-Ribitol 5-phosphate + NADP+ <=> D-Ribulose 5-phosphate + NADPH + H+[R01525]; CTP + D-Ribitol 5-phosphate <=> Diphosphate + CDP-ribitol[R02921]; 2-C-Methyl-D-erythritol 4-phosphate + CTP <=> 4-(Cytidine 5'-diphospho)-2-C-methyl-D-erythritol + Diphosphate[R05633]; 2-Phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol <=> 2-C-Methyl-D-erythritol 2,4-cyclodiphosphate + CMP[R05637]	-	-	-
cluster_8697	17.362492978224633	-2.5422569940512303	1.715062505866007	0.00705005595890151	0.016493297702529323	dispensable	Q	Belongs to the arylamine N-acetyltransferase	N-hydroxyarylamine O-acetyltransferase[2.3.1.118]	N-hydroxyarylamine O-acetyltransferase[K00675]	-	-	-	-	-
cluster_87	944.0910132292971	0.11324990451134946	0.5345990154553109	0.8083979317433565	0.8554134312631596	core	E	Catalyzes the transfer of an acetyl group from acetyl- CoA to tetrahydrodipicolinate	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase[2.3.1.117]; Tetrahydrodipicolinate N-acetyltransferase[2.3.1.89]	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase[K00674]; tetrahydrodipicolinate N-acetyltransferase[K05822]	Lysine biosynthesis[map00300]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Biosynthesis of amino acids[map01230]	2,3,4,5-Tetrahydrodipicolinate + Acetyl-CoA + H2O <=> N-Acetyl-L-2-amino-6-oxopimelate + CoA[R04364]; Succinyl-CoA + 2,3,4,5-Tetrahydrodipicolinate + H2O <=> CoA + N-Succinyl-2-L-amino-6-oxoheptanedioate[R04365]	-	-	-
cluster_870	11420.312783438754	-0.6772226140128742	0.3386070980964052	0.03273406439595709	0.06055300920919692	dispensable	F	Belongs to the phosphoglycerate kinase family	Phosphoglycerate kinase[2.7.2.3]; Triose-phosphate isomerase[5.3.1.1]	phosphoglycerate kinase[K00927]; triosephosphate isomerase (TIM)[K01803]	Glycolysis / Gluconeogenesis[map00010]; Fructose and mannose metabolism[map00051]; Inositol phosphate metabolism[map00562]; Carbon fixation in photosynthetic organisms[map00710]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Carbon metabolism[map01200]; Biosynthesis of amino acids[map01230]	D-Glyceraldehyde 3-phosphate <=> Glycerone phosphate[R01015]; ATP + 3-Phospho-D-glycerate <=> ADP + 3-Phospho-D-glyceroyl phosphate[R01512]	-	-	-
cluster_8704	518.5849691846831	-0.8671505922001048	0.2310938364431398	1.2938383140892687e-4	4.434425395113274e-4	dispensable	T	Histidine kinase	Histidine kinase[2.7.13.3]	two-component system, OmpR family, sensor histidine kinase ResE[K07651]	Two-component system[map02020]	-	-	-	-
cluster_871	344.3972373624519	1.962476451344587	0.42166046955120173	5.550528743234245e-7	2.761388049759037e-6	dispensable	F	Belongs to the SAICAR synthetase family	Phosphoribosylaminoimidazole carboxylase[4.1.1.21]; Adenylosuccinate lyase[4.3.2.2]; Phosphoribosylaminoimidazolesuccinocarboxamide synthase[6.3.2.6]	phosphoribosylaminoimidazole carboxylase / phosphoribosylaminoimidazole-succinocarboxamide synthase[K01587]; adenylosuccinate lyase[K01756]; phosphoribosylaminoimidazole-succinocarboxamide synthase[K01923]	Purine metabolism[map00230]; Alanine, aspartate and glutamate metabolism[map00250]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]	N6-(1,2-Dicarboxyethyl)-AMP <=> Fumarate + AMP[R01083]; 1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate <=> Aminoimidazole ribotide + CO2[R04209]; 1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole <=> Fumarate + 1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide[R04559]; ATP + 1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate + L-Aspartate <=> ADP + Orthophosphate + 1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole[R04591]	-	-	-
cluster_8719	36.264481715559825	9.19170853132076	1.2244088959208894	2.5246110974685958e-14	2.791097824423614e-13	dispensable	S	GTPase that associates with the 50S ribosomal subunit and may have a role during protein synthesis or ribosome biogenesis	-	GTPase[K03665]	-	-	-	-	-
cluster_872	440.7487842084696	-1.3279285320906777	0.5381790544668187	0.005579122043738725	0.013416861470743278	dispensable	G	4-oxalocrotonate tautomerase	2-hydroxymuconate tautomerase[5.3.2.6]	4-oxalocrotonate tautomerase[K01821]	Benzoate degradation[map00362]; Dioxin degradation[map00621]; Xylene degradation[map00622]; Metabolic pathways[map01100]; Microbial metabolism in diverse environments[map01120]; Degradation of aromatic compounds[map01220]	2-Hydroxymuconate <=> gamma-Oxalocrotonate[R03966]; 2-Hydroxy-5-methyl-cis,cis-muconate <=> 2-Oxo-5-methyl-cis-muconate[R05389]	-	-	-
cluster_8726	92.38394719275306	-1.191436404728634	0.4430683988108372	0.0036241799566947243	0.009187411609964969	dispensable	S	Involved in the biosynthesis of a nickel-pincer cofactor ((SCS)Ni(II) pincer complex). Binds Ni(2 ), and functions in nickel delivery to pyridinium-3,5-bisthiocarboxylic acid mononucleotide (P2TMN), to form the mature cofactor. Is thus probably required for the activation of nickel-pincer cofactor- dependent enzymes	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel chelatase[4.99.1.12]	pyridinium-3,5-biscarboxylic acid mononucleotide synthase[K06898]; pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel chelatase[K09121]	-	-	-	-	-
cluster_873	157.30677697141473	0.31482682010403046	0.8835203932523219	0.6154073431763597	0.6955828827382071	dispensable	L	Belongs to the DNA polymerase type-Y family	DNA-directed DNA polymerase[2.7.7.7]	DNA polymerase IV[K02346]; DNA polymerase V[K03502]; protein ImuB[K14161]	-	-	-	-	-
cluster_874	164.16740082721495	-0.37928528271978745	0.3778779839501369	0.27041106896549527	0.3665369310074582	dispensable	-	-	-	-	-	-	-	-	-
cluster_8740	218.12808226754177	0.2493329568396838	0.4226426323803338	0.5136764605058992	0.6086884444550738	dispensable	C	Belongs to the dicarboxylate amino acid cation symporter (DAACS) (TC 2.A.23) family	-	dicarboxylate/amino acid:cation (Na+ or H+) symporter, DAACS family[K03309]; proton glutamate symport protein[K11102]	-	-	-	-	-
cluster_8746	23.082393301560717	-1.2929381396830681	0.6235492575009648	0.01515744132169305	0.03170912823145248	dispensable	P	ABC transporter, ATP-binding protein	ABC-type sulfate transporter[3.6.3.25]	putative ABC transport system ATP-binding protein[K02003]; energy-dependent translational throttle protein EttA[K06020]; lipoprotein-releasing system ATP-binding protein[K09810]; hemin transport system ATP-binding protein[K09814]	ABC transporters[map02010]	-	-	-	-
cluster_8749	18.420635880083783	1.200116890974255	0.8993044100885474	0.0653505619064855	0.10972881798858286	dispensable	P	Belongs to the alkaline phosphatase family	Alkaline phosphatase[3.1.3.1]	alkaline phosphatase[K01077]	Thiamine metabolism[map00730]; Folate biosynthesis[map00790]; Metabolic pathways[map01100]; Two-component system[map02020]	Thiamin monophosphate + H2O <=> Thiamine + Orthophosphate[R02135]; 7,8-Dihydroneopterin 3'-triphosphate + 3 H2O <=> 7,8-Dihydroneopterin + 3 Orthophosphate[R04620]	-	-	-
cluster_875	820.0125549353628	-0.022557950027952006	0.2498960571401331	0.9225192168827276	0.9444698349050176	dispensable	GM	NAD(P)H-binding	-	-	-	-	-	-	-
